20200929|6888804014532|137|4302.92|0|0.0|0|0.0|27.96|
00000012|0001|2020092922201243611343931221|60.0|2020092922201243611343931221|60.0|0.0|20200929202240|00|0.39||||||
00000012|0001|202009292319459854475312929|3.0|202009292319459854475312929|3.0|0.0|20200929192406|00|0.02||||||
00000012|0001|2020092923224887501314904751|1.0|2020092923224887501314904751|1.0|0.0|20200929222416|00|0.01||||||
00000012|0001|202009292410543495969655560|4.98|202009292410543495969655560|4.98|0.0|20200929102523|00|0.03||||||
00000012|0001|202009292414572700836146020|10.0|202009292414572700836146020|10.0|0.0|20200929142516|00|0.06||||||
00000012|0001|202009292511175684908818480|6.6|202009292511175684908818480|6.6|0.0|20200929112539|00|0.04||||||
00000012|0001|202009292517120192836147519|10.0|202009292517120192836147519|10.0|0.0|20200929172543|00|0.06||||||
00000012|0001|2020092925211070137946844119|50.0|2020092925211070137946844119|50.0|0.0|20200929212535|00|0.32||||||
00000012|0001|2020092927102607161187384176|1.5|2020092927102607161187384176|1.5|0.0|20200929102814|00|0.01||||||
00000012|0001|2020092927201766151295112409|10.1|2020092927201766151295112409|10.1|0.0|20200929202939|00|0.07||||||
00000012|0001|2020092928101919771379156009|10.5|2020092928101919771379156009|10.5|0.0|20200929102838|00|0.07||||||
00000012|0001|2020092928135680130230859166|16.64|2020092928135680130230859166|16.64|0.0|20200929132915|00|0.11||||||
00000012|0001|2020092928193081961275936145|5.1|2020092928193081961275936145|5.1|0.0|20200929192850|00|0.03||||||
00000012|0001|2020092928212461571376393067|40.66|2020092928212461571376393067|40.66|0.0|20200929212854|00|0.26||||||
00000012|0001|2020092929100213611166809390|83.2|2020092929100213611166809390|83.2|0.0|20200929102925|00|0.54||||||
00000012|0001|2020092929105401221313297708|10.4|2020092929105401221313297708|10.4|0.0|20200929103014|00|0.07||||||
00000012|0001|2020092929160250901220613425|25.0|2020092929160250901220613425|25.0|0.0|20200929162925|00|0.16||||||
00000012|0001|202009293010418882730238716|50.0|202009293010418882730238716|50.0|0.0|20200929103108|00|0.32||||||
00000012|0001|2020092930104320081337248216|5.0|2020092930104320081337248216|5.0|0.0|20200929103420|00|0.03||||||
00000012|0001|202009293011345752944691131|5.0|202009293011345752944691131|5.0|0.0|20200929113113|00|0.03||||||
00000012|0001|2020092931122768541134916684|1.0|2020092931122768541134916684|1.0|0.0|20200929123151|00|0.01||||||
00000012|0001|202009293216087629986794087|9.9|202009293216087629986794087|9.9|0.0|20200929163236|00|0.06||||||
00000012|0001|2020092933104117125145811174|35.0|2020092933104117125145811174|35.0|0.0|20200929103413|00|0.23||||||
00000012|0001|202009293318366079737905810|3.12|202009293318366079737905810|3.12|0.0|20200929183408|00|0.02||||||
00000012|0001|2020092933205921691315143795|31.9|2020092933205921691315143795|31.9|0.0|20200929203418|00|0.21||||||
00000012|0001|2020092933224279401315123738|3.2|2020092933224279401315123738|3.2|0.0|20200929223400|00|0.02||||||
00000012|0001|2020092934104762791355825675|70.0|2020092934104762791355825675|70.0|0.0|20200929103513|00|0.46||||||
00000012|0001|2020092934193892141190061286|280.1|2020092934193892141190061286|280.1|0.0|20200929194144|00|1.82||||||
00000012|0001|202009293510226288836144649|10.1|202009293510226288836144649|10.1|0.0|20200929103544|00|0.07||||||
00000012|0001|2020092935105320751356866842|5.0|2020092935105320751356866842|5.0|0.0|20200929103627|00|0.03||||||
00000012|0001|2020092935105719201373209924|29.1|2020092935105719201373209924|29.1|0.0|20200929103935|00|0.19||||||
00000012|0001|202009293513041584730236832|100.0|202009293513041584730236832|100.0|0.0|20200929133536|00|0.65||||||
00000012|0001|2020092936211656331166814816|91.52|2020092936211656331166814816|91.52|0.0|20200929213642|00|0.59||||||
00000012|0001|202009293910386187803035046|2.18|202009293910386187803035046|2.18|0.0|20200929104013|00|0.01||||||
00000012|0001|202009293916348350644789513|7.28|202009293916348350644789513|7.28|0.0|20200929163958|00|0.05||||||
00000012|0001|202009293918047712607145823|2.1|202009293918047712607145823|2.1|0.0|20200929183935|00|0.01||||||
00000012|0001|2020092939203188041270343033|32.0|2020092939203188041270343033|32.0|0.0|20200929204026|00|0.21||||||
00000012|0001|202009294014287276986792656|9.9|202009294014287276986792656|9.9|0.0|20200929144053|00|0.06||||||
00000012|0001|2020092940223180291113813319|22.98|2020092940223180291113813319|22.98|0.0|20200929224055|00|0.15||||||
00000012|0001|202009294110258710739204608|6.34|202009294110258710739204608|6.34|0.0|20200929104156|00|0.04||||||
00000012|0001|2020092941192827391284227295|35.0|2020092941192827391284227295|35.0|0.0|20200929194148|00|0.23||||||
00000012|0001|2020092941205193031036313915|7.28|2020092941205193031036313915|7.28|0.0|20200929204225|00|0.05||||||
00000012|0001|202009294212322935475302775|35.0|202009294212322935475302775|35.0|0.0|20200929124254|00|0.23||||||
00000012|0001|2020092943153562191379157667|10.4|2020092943153562191379157667|10.4|0.0|20200929154357|00|0.07||||||
00000012|0001|202009294414015447836149268|10.1|202009294414015447836149268|0.1|0.0|20200929144445|00|0.07||||||
00000012|0001|2020092944170265301133292837|24.1|2020092944170265301133292837|24.1|0.0|20200929174441|00|0.16||||||
00000012|0001|2020092944183484081374906748|16.74|2020092944183484081374906748|16.74|0.0|20200929184500|00|0.11||||||
00000012|0001|2020092944221718271062242995|99.1|2020092944221718271062242995|99.1|0.0|20200929224443|00|0.64||||||
00000012|0001|2020092945102034481223869476|8.0|2020092945102034481223869476|8.0|0.0|20200929104544|00|0.05||||||
00000012|0001|2020092945103289191356878310|15.0|2020092945103289191356878310|15.0|0.0|20200929104604|00|0.1||||||
00000012|0001|2020092945163007711356005849|2.08|2020092945163007711356005849|2.08|0.0|20200929164605|00|0.01||||||
00000012|0001|2020092945211687181337651813|2.0|2020092945211687181337651813|2.0|0.0|20200929214618|00|0.01||||||
00000012|0001|2020092946103995591230012990|35.1|2020092946103995591230012990|35.1|0.0|20200929104711|00|0.23||||||
00000012|0001|2020092946104754981284029968|50.0|2020092946104754981284029968|50.0|0.0|20200929104711|00|0.32||||||
00000012|0001|202009294620283269939324039|5.0|202009294620283269939324039|5.0|0.0|20200929204650|00|0.03||||||
00000012|0001|2020092948185675281015699667|15.0|2020092948185675281015699667|15.0|0.0|20200929184920|00|0.1||||||
00000012|0001|2020092949100736531318178622|35.1|2020092949100736531318178622|35.1|0.0|20200929104936|00|0.23||||||
00000012|0001|2020092949215144031311257767|9.8|2020092949215144031311257767|9.8|0.0|20200929215023|00|0.06||||||
00000012|0001|2020092950124235091277652397|2.0|2020092950124235091277652397|2.0|0.0|20200929125107|00|0.01||||||
00000012|0001|2020092950135100711190064598|280.1|2020092950135100711190064598|280.1|0.0|20200929135117|00|1.82||||||
00000012|0001|202009295014327406707624893|3.0|202009295014327406707624893|3.0|0.0|20200929145059|00|0.02||||||
00000012|0001|2020092950164106821210245074|10.0|2020092950164106821210245074|10.0|0.0|20200929165104|00|0.06||||||
00000012|0001|202009295017175205730231314|20.0|202009295017175205730231314|20.0|0.0|20200929175037|00|0.13||||||
00000012|0001|2020092950195642681190067987|280.0|2020092950195642681190067987|280.0|0.0|20200929195130|00|1.82||||||
00000012|0001|202009295021495353754085753|26.0|202009295021495353754085753|26.0|0.0|20200929215113|00|0.17||||||
00000012|0001|2020092951101854001373204783|29.1|2020092951101854001373204783|29.1|0.0|20200929105141|00|0.19||||||
00000012|0001|2020092951154081991317353107|10.5|2020092951154081991317353107|10.5|0.0|20200929155209|00|0.07||||||
00000012|0001|202009295118562410437075235|10.0|202009295118562410437075235|10.0|0.0|20200929185215|00|0.06||||||
00000012|0001|202009295210194632836145065|10.1|202009295210194632836145065|10.1|0.0|20200929105300|00|0.07||||||
00000012|0001|2020092952221955251325717964|10.4|2020092952221955251325717964|10.4|0.0|20200929225242|00|0.07||||||
00000012|0001|202009295410135907531313166|35.1|202009295410135907531313166|35.1|0.0|20200929105437|00|0.23||||||
00000012|0001|202009295410251847986793158|10.0|202009295410251847986793158|10.0|0.0|20200929105446|00|0.06||||||
00000012|0001|2020092954201302441288236307|10.1|2020092954201302441288236307|10.1|0.0|20200929205434|00|0.07||||||
00000012|0001|2020092954221422138152396594|100.5|2020092954221422138152396594|100.5|0.0|20200929225541|00|0.65||||||
00000012|0001|2020092955101248251134924509|4.0|2020092955101248251134924509|4.0|0.0|20200929105528|00|0.03||||||
00000012|0001|2020092955101252951190069494|280.1|2020092955101252951190069494|280.1|0.0|20200929105533|00|1.82||||||
00000012|0001|202009295510357956816932519|79.0|202009295510357956816932519|79.0|0.0|20200929105557|00|0.51||||||
00000012|0001|2020092955133838132530760030|2.18|2020092955133838132530760030|2.18|0.0|20200929135604|00|0.01||||||
00000012|0001|202009295521296038437064287|25.0|202009295521296038437064287|25.0|0.0|20200929215559|00|0.16||||||
00000012|0001|202009295610246404475305597|35.0|202009295610246404475305597|35.0|0.0|20200929105655|00|0.23||||||
00000012|0001|2020092956153588871187385059|1.5|2020092956153588871187385059|1.5|0.0|20200929155700|00|0.01||||||
00000012|0001|2020092957105397041060077473|10.0|2020092957105397041060077473|10.0|0.0|20200929105818|00|0.06||||||
00000012|0001|2020092957143864041337245575|5.0|2020092957143864041337245575|5.0|0.0|20200929145800|00|0.03||||||
00000012|0001|2020092957175212401349713561|3.0|2020092957175212401349713561|3.0|0.0|20200929175815|00|0.02||||||
00000012|0001|2020092958100629137042260781|6.24|2020092958100629137042260781|6.24|0.0|20200929105906|00|0.04||||||
00000012|0001|2020092958105698741340208855|2.08|2020092958105698741340208855|2.08|0.0|20200929105928|00|0.01||||||
00000012|0001|202009295821536864644788906|7.28|202009295821536864644788906|7.28|0.0|20200929215922|00|0.05||||||
##########



















